company,news_date,news_text,,
LPP,2021-12-09 07:22:20,"Grupa LPP miała w trzecim kwartale roku obrotowego 2021/22 817,3 mln zł zysku operacyjnego oraz 627,6 mln zł zysku netto jednostki dominującej - poinformowała spółka w raporcie. Rok wcześniej grupa LPP miała 301,2 mln zł zysku operacyjnego i 246,9 mln zł zysku netto jednostki dominującej.",3,
LPP,2021-12-09 06:32:34,"Grupa LPP zakłada na rok obrotowy 2022/23 wzrost powierzchni o 25 proc. rdr. Nakłady inwestycyjne mają wynieść 1,25 mld zł - poinformowała spółka w prezentacji wynikowej. LPP zakłada też wysokie dwucyfrowe wzrosty sprzedaży i utrzymanie marży operacyjnej.",3,
LPP,2021-12-09 06:15:06,Grupa LPP zakłada w roku obrotowym 2022/23 wysokie dwucyfrowe wzrosty sprzedaży i utrzymanie marży operacyjnej - poinformowała spółka w prezentacji wynikowej.,3,
LPP,2021-12-09 06:12:08,"Grupa LPP zakłada na rok obrotowy 2022/23 wzrost powierzchni o 25 proc. rdr. Nakłady inwestycyjne mają wynieść 1,25 mld zł - poinformowała spółka w prezentacji wynikowej.",3,
LPP,2021-12-07 10:59:56,"Decyzją zarządu LPP, od stycznia 2022 roku wszystkie osoby zatrudnione w Centrali spółki otrzymają 10 proc. podwyżkę wynagrodzenia. Polski producent odzieży zapowiada także nową politykę...",2,
LPP,2021-11-30 08:27:04,"Poniedziałkowa sesja przyniosła ustabilizowanie nastrojów po piątkowym załamaniu. Wśród spółek WIG20 najmocniej wsparły indeks sektory finansowy, paliwowy, wydobywczy oraz w pojedynkę akcje LPP i CDPROJEKT...",2,
LPP,2021-11-25 13:04:44,"Kurs EUR/PLN przebił poziom 4,72 osiągając wartości niewidziane od 2009 r. Podobna sytuacja ma miejsce w przypadku drugiej najważniejszej pary walutowej, USD/PLN balansującej w okolicach...",2,
LPP,2021-11-18 12:06:01,"Aktywność zarządzających z Generali Investment TFI była wprawdzie nieco słabsza niż kwartał wcześniej, ale nadal mieściła się w granicach większej niż mniejszej. Specjaliści zmienili...",2,
LPP,2021-10-27 09:03:49,"W trzecim kwartale 2021 roku zarządzający z Quercus TFI robili porządki w odniesieniu do 2/3 portfela spółek notowanych na GPW. Nie warto się dać zwieść prostej statystyce, sugerującej...",2,
LPP,2021-10-26 11:04:47,"Portfel TFI Allianz Polska w III kwartale zdominowała czerwień. Fala sprzedaży dotknęła niemal połowy składników portfela, a w przypadku 5 spółek zarządzający zdecydowali o całkowitym...",2,
LPP,2021-10-13 11:08:09,Rozbudowa sieci magazynów dedykowanych obsłudze e-commerce to odpowiedź polskiego producenta odzieży na dwucyfrowe wzrosty sprzedaży internetowej i rosnący zasięg e- sklepów. Nowy...,3,
LPP,2021-10-13 08:45:09,"Analitycy DM BOŚ, w raporcie z 5 października, podnieśli cenę docelową akcji LPP do 17.890 zł z 10.583,4 zł poprzednio, utrzymując rekomendację ""kupuj"".",3,
LPP,2021-10-13 07:45:39,"Krajowe blue chipy zanotowały wczoraj 4 wzrostową sesję z rzędu. Indeks największych spółek na GWP zyskał 0,6%, a liderami wzrostów były LPP (+5%), CD Projekt (+4,5%) i JSW (+4,1%)...",3,
LPP,2021-10-07 15:26:23,Od stycznia 2023 r. polski producent odzieży w większości swoich budynków biurowych oraz w Centrum Dystrybucyjnym w Pruszczu Gdańskim będzie korzystać wyłącznie z energii pochodzącej ze...,2,
LPP,2021-10-06 11:05:43,Otwarcie sklepów po lockdownie było zbawienne dla polskiego giganta odzieżowego. Niemal podwoił sprzedaż. W pół roku zainkasował prawie 6 mld zł. LPP podtrzymuje plany otwierania nowych salonów. Firma zarezerwowała na to miliard złotych.,3,
LPP,2021-10-06 10:10:29,"W drugim kwartale roku obrotowego 2021/2022 sprzedaż polskiego producenta odzieży wzrosła o 71% w porównaniu do ubiegłego roku i przekroczyła 3,6 mld zł. To efekt m.in. ponownego otwarcia...",3,
LPP,2021-10-06 06:55:06,"Grupa LPP miała w drugim kwartale roku obrotowego 2021/22 595 mln zł zysku operacyjnego oraz 459,1 mln zł zysku netto jednostki dominującej - poinformowała spółka w raporcie. Rok wcześniej grupa LPP miała 32,3 mln zł zysku operacyjnego i 30,6 mln zł straty netto jednostki dominującej.",3,
LPP,2021-10-06 06:41:18,"Grupa LPP miała w drugim kwartale roku obrotowego 2021/22 595 mln zł zysku operacyjnego oraz 459,1 mln zł zysku netto jednostki dominującej - poinformowała spółka w raporcie. Rok wcześniej grupa LPP miała 32,3 mln zł zysku operacyjnego i 30,6 mln zł straty netto jednostki dominującej.",3,
LPP,2021-10-01 13:03:25,"Rynek mieszkaniowy nie traci momentum, a wiele spółek z branży generuje coraz wyższe zyski. Ile z nich trafia do akcjonariuszy? Rekordowo dużo. A może jeszcze więcej. Sprawdziliśmy jakie...",2,
LPP,2021-10-01 08:02:38,"Wbrew zniżkom na głównych rynkach akcji, krajowy rynek w ostatnią wrześniową sesję odnotował niewielką zwyżkę. Porównując główne giełdowe indeksy ogólnie region Europy środkowowschodniej wykazywał przewagę na pozostałymi czołowymi giełdami lub regionami. W grupie krajowych największych spółek, które wzmocniły WIG20 były głównie spółki paliwowe (w tym PGNIG) oraz wydobywcze. Dodatkowym wsparciem były zwyżkujące akcje CDPROJEKT i LPP (LPP po wcześniejszych zwyżkach przesunął się wyraźnie w górę w portfelu indeksowym)...",3,
LPP,2021-09-28 07:38:49,"Pierwsza sesja nowego tygodnia zakończyła się delikatnym spadkiem WIG20 o 0,3%, przy obrotach sięgających 807 mln PLN. Liderami spadków okazały się takie spółki jak: CCC (-3,6%), LPP (-2,7%) czy Tauron (-1,6%)...",1,
LPP,2021-09-23 08:08:48,"Na wczorajszej sesji na GPW zdecydowanie przeważali kupujący. WIG20 wzrósł 2,5%, WIG 2,2%, mWIG40 1,8%, a sWIG80 1,6%. Wśród blue-chipów na nieznacznym minusie były tylko trzy spółki (Allegro, Cyfrowy i Asseco), a wśród pozostałych wzrostom przewodziły JSW (9,6%), KGHM (4,8%), LPP (4,3%) i PKO BP (4,0%)...",3,
LPP,2021-09-22 09:19:58,"- Obserwacja zachowań to już za mało, musimy zaufać danym. Tam najbardziej widać zmiany. Analityka danych, analityka zachowań klienta w e-commerce, sklepie, podróży między kanałami jest dziś najbardziej istotnym zadaniem. Przed nami rollercoaster zmian. To co było - odeszło i już nie wróci - mówił Jacek Kujawa, wiceprezes zarządu LPP podczas sesji Handel ery cyfrowej. Zrównoważony e-handel , która odbyła się w ramach Europejskiego Kongresu Gospodarczego.",2,
LPP,2021-09-22 09:15:40,"- Obserwacja zachowań to już za mało, musimy zaufać danym. Tam najbardziej widać zmiany. Analityka danych, analityka zachowań klienta w e-commerce, sklepie, podróży między kanałami jest dziś najbardziej istotnym zadaniem. Przed nami rollercoaster zmian. To co było - odeszło i już nie wróci - mówił Jacek Kujawa, wiceprezes zarządu LPP podczas sesji Handel ery cyfrowej. Zrównoważony e-handel , która odbyła się w ramach Europejskiego Kongresu Gospodarczego.",2,
LPP,2021-09-17 07:48:52,"WIG20 zanotował wczoraj symboliczny wzrost o 0,1%, a mWIG40 stracił identyczną wartość. W przypadku sWIG80 doszło do spadku o 0,6%. Wśród największych podmiotów najbardziej pozytywnie wyróżniły się Mercator (+7%) oraz LPP (+4%)...",2,
LPP,2021-09-16 07:54:54,"Nastroje na krajowym rynku w segmencie największych spółek uległy wczoraj osłabieniu. Ale nie jest to tak jednoznaczne, liczna spółek wzrostowych i spadkowych była taka sama. Tyle, że siła oddziaływania spółek spadkowych była większa i umacniana głównie sektorem bankowym oraz pojedynczymi spółkami jak PKNORLEN, LPP i DINOPL. Po stronie słabszych wczoraj spółek wzrostowych stały głównie akcje KGHM, CDPROJEKT i JSW, ale nie zdołały zrównoważyć portfela indeksowego...",1,
LPP,2021-09-16 07:37:08,"Środowe notowania w Europie były pod presją wyprzedaży. Główne europejskie indeksy zanotowały spadki, np. DAX stracił 0,7%, a FTSE ok. 1,1%. W ślad za nimi podążył WIG20, który obniżył się o 0,9% (największa przecena dotknęła PKO BP, LPP i Pekao). W znacznie lepszych humorach dzień zakończyli inwestorzy w USA. DJIA zyskał 0,7%, Nasdaq 0,8%, a S&P500 ok. 0,9%...",1,
LPP,2021-09-08 18:44:18,"Grupa LPP jest zadowolona z drugiego kwartału roku obrotowego. Podtrzymuje cele całoroczne, w tym założenie dwucyfrowego wzrostu sprzedaży – poinformował wiceprezes LPP Przemysław Lutkiewicz. Dodał, że dobra była sprzedaż oferty „Back to school” pod koniec sierpnia.",3,
LPP,2021-09-03 08:32:14,"Mocne wzrosty cen akcji CDPROJEKT oraz LPP wyniosły indeks WIG20 na nowe roczne maksimum, w ślad za tym również kontrakty terminowe zyskały na wartości negując wątpliwości jakie nasuwały poprzedzające świece szpulki. Na samym indeksie uwagę zwraca dotarcie do ponad rocznej, wzrostowej linii oporu...",1,
LPP,2021-08-31 13:11:50,"LPP finiszuje prace na terenie nowego Centrum Dystrybucyjnego LPP w Brześciu Kujawskim. Na dachu budynku zainstalowano właśnie 4 tysiące paneli fotowoltaicznych. Instalacja o łącznej mocy 1,5 MW i powierzchni ponad 7 hektarów jest jednym z największych zielonych przedsięwzięć w regionie.",3,
LPP,2021-08-31 00:36:41,"Właściwa gospodarka opakowaniami może przynieść  firmie nieoczekiwanie duże korzyści, jednocześnie – co istotne – zmniejszając negatywne oddziaływanie na środowisko. Dowodzi tego przykład rozwiązań polskiego potentata branży odzieżowej - firmy LPP z Gdańska.",2,
LPP,2021-08-30 18:51:41,"Trzy największe krajowe indeksy giełdowe poprawiły w poniedziałek swoje wieloletnie maksima wyznaczone w ubiegłym tygodniu. W WIG20 mocne wzrosty notowały m.in. JSW i LPP, jednak na koniec dnia mocniejsze okazały się średnie spółki. Wzrostom w mWIG40 przewodził ING BSK, który wyznaczył nowy rekord notowań.",3,
LPP,2021-08-30 18:36:55,"Trzy największe krajowe indeksy giełdowe poprawiły w poniedziałek swoje wieloletnie maksima wyznaczone w ubiegłym tygodniu. W WIG20 mocne wzrosty notowały m.in. JSW i LPP, jednak na koniec dnia mocniejsze okazały się średnie spółki. Wzrostom w mWIG40 przewodził ING BSK, który wyznaczył nowy rekord notowań.",3,
LPP,2021-08-19 07:53:26,"Wczorajsza sesja na GPW przebiegła pod znakiem małych spadków indeksów. WIG20 stracił -0,7%, WIG -0,5%, mWIG40 -0,4%, a sWIG80 -0,4%. Wśród blue-chipów wzrostom przewodził Mercator (4,9%), a także PGE (1,6%), PZU (1,4%) oraz Allegro (1,3%). Najbardziej traciły natomiast KGHM (-4,3%), CD Projekt (-2,6%), LPP (-2,6%) oraz JSW (-2,1%)...",1,
LPP,2021-08-17 07:39:35,"Poniedziałkowa sesja zakończyła się zniżką WIG20 o 0,9%, tym samym zatrzymał się na poziomie 2282,1 pkt. Tego dnia obroty na polskich blue chipach wyniosły 511 mln PLN. W gronie spółek najsilniej zniżkujących znalazły się m.in.: Allegro (-2,8%), LPP (-2,6%) oraz CD Projekt (-2,3%). Tego dnia pozytywnie wyróżniły się takie podmioty jak: Dino (+3,1%), JSW (+2,1%) oraz Tauron (+1,2%)...",1,
LPP,2021-08-16 10:35:03,Grupa LPP uruchomiła w Rosji nowy magazyn pod obsługę zamówień online i po kilku tygodniach zdecydowała o jego dalszej rozbudowie - podała spółka w komunikacie prasowym.,3,
LPP,2021-08-16 10:25:30,LPP uruchomiło nowy magazyn dedykowany obsłudze zamówień online w Rosji - to następny krok w kierunku wzmacniania sprzedaży wielokanałowej spółki. Dzięki Fulfillment Center o powierzchni...,3,
LPP,2021-08-03 18:48:12,"W gronie głównych krajowych indeksów tylko WIG20 zdołał utrzymać się nad kreską. Wzrostom dużych spółek przewodziły m.in. Dino i LPP, które zakończyły sesję na rekordowych poziomach. WIG zakończył dzień niewielkim spadkiem, mimo wyznaczenia w trakcie sesji nowego śróddziennego maksimum.",3,
LPP,2021-08-03 18:25:09,"W gronie głównych krajowych indeksów tylko WIG20 zdołał utrzymać się nad kreską. Wzrostom dużych spółek przewodziły m.in. Dino i LPP, które zakończyły sesję na rekordowych poziomach. WIG zakończył dzień niewielkim spadkiem, mimo wyznaczenia w trakcie sesji nowego śróddziennego maksimum.",3,
LPP,2021-08-02 18:58:35,"Kursy akcji w większości zwyżkowały na poniedziałkowej sesji, choć indeks WIG20 zakończył notowania spadkiem o 0,01 proc. Najlepiej wypadł mWIG40, który po wzroście o 1,02 proc. zamknął sesję na 4.993,71 pkt. Od ponad 3-letniego maksimum z końca czerwca indeks dzieli 9 pkt. Wśród firm z WIG20 liderem wzrostów były akcje LPP, które zyskały 3,4 proc. do 14.310 zł i były najdroższe w historii.",3,
LPP,2021-08-02 18:37:43,"Kursy akcji w większości zwyżkowały na poniedziałkowej sesji, choć indeks WIG20 zakończył notowania spadkiem o 0,01 proc. Najlepiej wypadł mWIG40, który po wzroście o 1,02 proc. zamknął sesję na 4.993,71 pkt. Od ponad 3-letniego maksimum z końca czerwca indeks dzieli 9 pkt. Wśród firm z WIG20 liderem wzrostów były akcje LPP, które zyskały 3,4 proc. do 14.310 zł i były najdroższe w historii.",3,
LPP,2021-07-29 18:48:56,"Czwartkową sesję zdominowały ""ciężkie"" branże - najmocniej rosły kursy spółek surowcowych, paliwowych i energetycznych. Kroku dotrzymywały im notowania odzieżowego LPP - akcje zyskały 2,3 proc., zamykając notowania na najwyższym w historii poziomie 13,9 tys. zł.  WIG20 kolejny raz całą sesję spędził w 10-punktowym trendzie bocznym, zyskując na zamknięciu 0,89 proc. do 2.265,69 pkt. Indeks utrzymuje się w trendzie bocznym.",3,
LPP,2021-07-29 18:17:00,"Czwartkową sesję zdominowały ""ciężkie"" branże - najmocniej rosły kursy spółek surowcowych, paliwowych i energetycznych. Kroku dotrzymywały im notowania odzieżowego LPP - akcje zyskały 2,3 proc., zamykając notowania na najwyższym w historii poziomie 13,9 tys. zł.  WIG20 kolejny raz całą sesję spędził w 10-punktowym trendzie bocznym, zyskując na zamknięciu 0,89 proc. do 2.265,69 pkt. Indeks utrzymuje się w trendzie bocznym.",3,
LPP,2021-07-21 11:13:37,Firma odzieżowa LPP usprawnia swoją sieć logistyczną zgodnie z ideą zrównoważonego rozwoju. Poza redukcją kosztów przynosi to wymierne korzyści dla środowiska naturalnego. Ograniczenie zużycie kartonów przyczynia się do ocalenia przed wycinką kilkudziesięciu tysięcy drzew rocznie.,3,
LPP,2021-07-20 18:13:20,"Wtorek przyniósł przewagę zieleni na głównych indeksach GPW, jednak biorąc pod uwagę skalę wczorajszej przeceny, inwestorzy raczej nie mają powodów do świętowania.",3,
LPP,2021-07-16 15:17:44,"Dywidendy, dywidendy i... po dywidendach. Wraz z uchwaleniem podziału zysku przez niemal wszystkie spółki, sezon dywidendowy ma się ku końcowi. Przed nami jedynie lub aż, bodaj najważniejsze...",2,
LPP,2021-07-16 12:55:37,"Portfel akcji notowanych na GPW, które znaleźliśmy w portfelach funduszy otwartych Quercus TFI na koniec czerwca wyraźnie zyskał na masie. I to zarówno pod względem wartości jak i ilości...",2,
LPP,2021-07-13 19:10:07,"WIG20 zyskał we wtorek 0,39 proc., kończąc sesję na poziomie 2.264,26 pkt. Indeks największych spółek zanotował trzecią z rzędu wzrostową sesję, ale w dalszym ciągu utrzymuje się w trendzie bocznym. Podobnej skali wzrosty zanotowały we wtorek pozostałe główne indeksy GPW. Na najwyższych poziomach w historii zakończyły sesję akcje LPP i Cyfrowego Polsatu.",3,
LPP,2021-07-13 18:39:27,"WIG20 zyskał we wtorek 0,39 proc., kończąc sesję na poziomie 2.264,26 pkt. Indeks największych spółek zanotował trzecią z rzędu wzrostową sesję, ale w dalszym ciągu utrzymuje się w trendzie bocznym. Podobnej skali wzrosty zanotowały we wtorek pozostałe główne indeksy GPW. Na najwyższych poziomach w historii zakończyły sesję akcje LPP i Cyfrowego Polsatu.",3,
LPP,2021-07-09 18:02:29,"Na piątkowej sesji podtrzymano ostatnią tradycję notowań w kratkę, po mocnych wczorajszych spadkach przyszła zatem pora na wzrosty. Te jednak były zdecydowanie bardziej zachowawcze. Wyróżniały się m.in. papiery LPP i debiutującego Shopera.",1,
LPP,2021-07-09 13:57:28,"Po sześciu miesiącach od rozpoczęcia inwestycji, nad halą główną przyszłego centrum dystrybucyjnego LPP w Brześciu Kujawskim zawisła wiecha. Zgodnie z budowlaną tradycją, ta uroczystość jest symbolicznym zwieńczeniem prac konstrukcyjnych obiektu. Teraz, przed LPP etap prac wykończeniowych.",3,
LPP,2021-07-08 07:44:18,"Wczorajsza sesja zakończyła się bardzo mocną zwyżką WIG20. Główny indeks warszawskiego parkietu zyskał 2,6%, a liderem wzrostów było LPP, które podniosło się o 7% i ustanowiło nowy rekordowy poziom...",3,
LPP,2021-07-07 18:54:39,"Na GPW od rana dominowały wzrosty dużych spółek, po ich wtorkowej przecenie. WIG20 zakończył środowe notowania blisko czerwcowego szczytu, oraz jako zdecydowany lider wzrostów w Europie. Zwyżkom na GPW przewodziło LPP, które poprawiło swój historyczny rekord, a także Allegro, które rosnąc siódmą sesję z rzędu jest najwyżej od końca stycznia.",3,
LPP,2021-07-02 10:59:04,"AKO Capital zmniejszył krótką pozycję netto na akcjach LPP do poniżej 0,5 proc. - wynika z rejestru krótkiej sprzedaży KNF.",3,
LPP,2021-06-29 15:13:04,"Zarząd LPP poinformował we wtorek, że Zwyczajne Walne Zgromadzenie Spółki podjęło uchwałę w sprawie wypłaty akcjonariuszom dywidendy za rok obrotowy od 1 lutego 2020 do 31 stycznia 2021 w wysokości 450 zł na akcję. To oznacza, że do akcjonariuszy trafi aż 833,6 mln zł!",3,
